,id,a,b,c,d,e,f,g,h,i,j,k,l,m,n
32139,16952,23,2,229457,1,10,0,0,3,1,1,1,1,39,0
32140,10024,50,2,181718,7,12,4,3,3,0,1,1,1,37,0
32141,960,26,2,150063,5,11,1,3,1,0,0,1,1,46,0
32142,30785,25,2,315477,6,13,0,6,3,0,0,1,1,41,0
32143,7232,42,2,444744,1,10,2,10,4,0,1,1,1,41,0
32144,4346,55,2,100934,1,10,0,0,4,0,1,1,1,41,0
32145,5041,49,2,113212,0,14,1,6,1,0,0,100000,1,41,0
32146,13629,27,2,242465,7,12,0,1,0,0,0,1,1,51,0
32147,32064,50,2,93640,0,14,1,1,2,0,1,1,1,44,0
32148,18554,38,5,116555,3,15,2,1,0,0,1,1,1,71,0
32149,23662,38,2,234808,1,10,2,0,4,0,1,1,1,38,0
32150,24292,30,2,160513,1,10,4,0,3,0,1,1,1,41,0
32151,14317,48,2,236806,5,11,2,5,4,0,1,1,1,61,0
32152,72,31,2,229637,1,10,1,9,1,0,0,1,1,41,4
32153,2302,33,4,194902,6,13,1,1,1,0,0,1,2058,71,0
32154,1806,69,0,420527,3,15,6,3,0,0,1,1,1,6,0
32155,14595,40,2,30876,0,14,2,5,4,0,1,1,1,41,0
32156,3307,59,2,111170,1,10,2,0,0,0,1,1,1,41,0
32157,28693,33,2,137368,2,8,0,6,0,2,0,1,1,41,3
32158,3601,33,2,96017,0,14,0,3,0,0,0,1,1,46,0
32159,8478,31,0,70618,3,15,1,3,1,2,0,1,1,11,27
32160,4446,50,2,119183,1,10,4,4,0,1,1,1,1,36,0
32161,8572,36,2,139013,0,14,1,4,1,2,0,1,1,41,36
32162,7286,23,2,495289,1,10,0,0,3,0,1,1,1,39,0
32163,13301,42,2,373404,0,14,1,3,1,0,0,1,1,41,0
32164,18955,38,1,36215,0,14,1,6,1,0,0,1,1,66,0
32165,26266,50,2,379780,0,14,2,1,0,0,1,1,1,41,0
32166,29705,26,2,231358,1,10,0,0,0,0,1,1,1,41,0
32167,4775,51,2,166369,1,10,1,9,1,0,0,1,1,41,0
32168,4440,41,5,344061,10,16,1,3,1,0,0,1,1,51,0
32169,18988,27,4,73393,1,10,0,2,3,3,0,1,1,31,0
32170,14406,42,2,106901,0,14,1,10,1,0,0,1,1903,43,0
32171,1210,45,5,320985,5,11,1,5,1,0,0,5179,1,61,0
32172,2195,46,2,202747,0,14,1,4,1,0,0,1,1,41,0
32173,22425,27,2,39015,15,9,1,13,2,4,1,1,1,41,23
32174,30978,42,2,242587,1,10,1,9,1,0,0,1,1,41,0
32175,8275,29,2,218888,1,10,0,8,4,0,1,1,1,36,0
32176,12929,27,2,177148,0,14,0,0,0,0,0,6850,1,66,0
32177,10375,30,2,185128,1,10,1,5,1,0,0,1,1,51,0
32178,6874,18,2,365614,12,7,0,4,3,0,0,1,1,11,9
32179,6107,40,2,166745,1,10,0,4,3,0,1,1,1,39,0
32180,19781,52,2,147201,1,10,0,0,0,1,1,1,1,41,0
32181,6001,49,2,198001,0,14,0,5,5,0,1,1,1,39,0
32182,6069,26,2,116916,5,11,0,6,5,0,0,1,1,41,0
32183,15637,44,2,156746,5,11,1,6,1,1,0,1,1,41,0
32184,11624,35,5,229733,6,13,2,4,4,0,0,1,1,41,0
32185,953,19,2,177723,1,10,0,4,3,0,1,1,1,21,0
32186,3620,18,1,226204,15,9,0,5,3,0,0,1,1,46,0
32187,4591,26,2,210185,2,8,4,6,3,0,0,1,1,41,0
32188,2823,20,2,165978,5,11,0,5,3,0,1,1,1,26,0
32189,4313,44,5,677399,0,14,1,5,1,0,0,1,1,46,0
32190,8576,54,2,30847,1,10,0,2,3,0,0,1,1,41,0
32191,17374,64,2,246842,1,10,1,2,1,0,0,1,1,41,0
32192,8666,39,2,108141,3,15,1,3,1,0,0,7299,1,51,0
32193,14051,34,2,529105,2,8,1,2,1,0,0,1,1,51,0
32194,2835,18,2,400226,2,8,0,5,3,0,1,1,1,21,0
32195,4049,20,2,42070,1,10,0,4,3,0,0,1,1,41,0
32196,15913,20,2,191890,1,10,0,6,3,0,0,1,1,26,0
32197,16976,24,2,217170,0,14,0,0,3,0,1,1,1,41,0
32198,14881,44,2,265435,2,8,0,4,0,1,0,1,1,41,0
32199,1959,33,2,190512,5,11,1,1,1,0,0,1,1,41,0
32200,11091,23,2,163520,0,14,0,5,3,0,1,1,1,41,0
32201,14655,48,2,110089,13,3,1,2,1,0,0,1,1,41,0
32202,10631,40,2,189405,0,14,1,10,1,0,0,1,1,41,0
32203,10270,39,2,179580,1,10,0,3,0,0,0,1,1,41,0
32204,10089,50,3,216454,7,12,2,1,4,1,1,1,1,46,0
32205,11887,45,2,95256,5,11,2,0,4,0,1,1,1,41,0
32206,12007,55,1,155497,5,11,0,4,4,0,1,2177,1,41,0
32207,18096,23,4,244409,5,11,0,0,0,2,1,1,1,41,36
32208,29027,31,2,56005,5,11,0,1,3,1,1,1,1,41,0
32209,3625,36,2,236911,0,14,1,1,1,0,0,1,1,61,0
32210,29058,34,2,117984,12,7,2,4,4,0,1,1,1,46,0
32211,6055,48,2,219633,13,3,6,9,4,0,0,1,1,41,4
32212,18154,30,2,439264,1,10,1,11,1,0,0,1,1,36,30
32213,24965,39,2,133455,6,13,0,6,0,0,0,1,1,41,0
32214,502,37,4,237714,5,11,1,10,1,0,0,1,1,41,0
32215,4373,36,2,111129,12,7,0,0,3,0,0,1,1,41,0
32216,22996,28,2,329427,3,15,0,1,0,0,0,1,1,38,0
32217,14518,60,2,140570,5,11,4,5,0,0,0,14085,1,61,0
32218,14000,45,2,351263,5,11,1,6,1,1,0,1,1,39,0
32219,24656,47,2,248060,1,10,1,6,1,0,0,3465,1,41,0
32220,107,31,2,194902,2,8,0,2,3,0,0,1,1,41,0
32221,17346,71,1,143834,5,11,1,1,1,0,0,1,2247,41,0
32222,10641,21,2,135717,1,10,0,2,3,0,0,1,1,45,0
32223,15071,40,2,174925,1,10,4,1,0,0,0,14345,1,41,0
32224,4015,29,2,356556,5,11,1,1,1,0,0,1,1,49,0
32225,6582,36,1,120067,5,11,1,6,1,3,0,1,1,61,0
32226,4089,24,2,449433,5,11,0,0,3,0,0,1,1,41,0
32227,23052,69,2,170377,0,14,1,1,1,0,0,1,1,41,0
32228,719,36,2,179580,3,15,1,1,1,0,0,1,1978,49,0
32229,13212,40,1,187694,1,10,1,6,1,0,0,1,1,73,0
32230,11546,35,2,182007,2,8,0,0,0,0,1,4417,1,31,0
32231,23389,40,2,177278,1,10,1,9,1,0,0,1,1,46,0
32232,5786,38,2,94209,13,3,2,4,4,0,1,1,1,36,4
32233,21083,36,2,65877,1,10,1,6,1,0,0,1,1,41,0
32234,3480,60,2,146392,7,12,1,10,1,0,0,7299,1,41,0
32235,4102,68,5,325374,8,5,1,6,1,0,0,1,1,49,0
32236,13765,73,2,177770,12,7,1,5,1,0,0,1,1,16,0
32237,12183,19,4,155906,3,15,0,3,3,0,1,1,1,61,0
32238,14127,23,2,349199,8,5,0,2,3,0,0,1,1,17,0
32239,9458,31,2,102321,7,12,4,10,3,0,1,1,1,41,0
32240,9800,18,2,147070,2,8,0,4,3,0,1,1,1,17,0
32241,14952,33,2,171216,5,11,2,0,0,0,0,1,1,49,0
32242,6310,32,2,176712,1,10,0,6,0,0,0,1,1,41,0
32243,2758,41,2,225979,5,11,4,1,0,1,0,1,1,41,0
32244,30529,38,1,272091,5,11,1,0,2,0,1,1,1,21,0
32245,25898,27,2,328664,1,10,1,7,1,4,0,1,1,41,0
32246,197,41,3,56796,3,15,0,1,0,0,1,14085,1,56,0
32247,4074,34,2,254222,1,10,0,0,0,0,1,1,1,41,0
32248,1418,56,5,298450,9,17,1,3,1,0,0,1,2180,61,0
32249,11515,31,2,207285,1,10,1,9,1,0,0,1,1,41,0
32250,8593,41,2,108946,1,10,2,0,4,0,1,1,1,33,0
32251,16400,42,3,197070,5,11,3,0,0,1,0,4651,1,41,0
32252,14146,43,2,27662,6,13,1,1,1,0,0,7299,1,51,0
32253,5300,42,2,323791,1,10,2,2,4,0,0,1,1,56,0
32254,2668,46,2,117850,2,8,1,7,5,0,0,1,1,41,0
32255,12559,37,1,140677,0,14,0,5,0,0,0,1,1,51,0
32256,2987,47,2,155665,5,11,0,2,0,0,0,1,1,41,0
32257,22840,57,2,220188,5,11,1,5,1,0,0,1,1,46,0
32258,295,66,2,111096,1,10,1,7,1,0,0,1,1,17,0
32259,24914,59,2,209439,5,11,2,4,4,1,1,1,1,41,0
32260,9304,21,3,119157,1,10,0,0,5,0,0,1,1,21,0
32261,31209,36,2,29146,7,12,0,7,0,0,0,1,1,41,0
32262,21024,44,2,182438,0,14,0,3,0,0,0,1,1,46,0
32263,11063,29,2,110409,1,10,1,5,1,0,0,1,1,46,0
32264,538,53,2,165002,1,10,1,7,1,0,0,1,1,61,0
32265,1962,51,2,147630,3,15,1,3,1,0,0,15025,1,46,0
32266,13203,18,2,134830,2,8,0,4,3,0,0,2177,1,21,0
32267,15948,55,0,188810,9,17,0,1,0,0,1,1,1,51,0
32268,19400,62,5,253102,5,11,6,5,0,0,1,1,1,21,0
32269,30810,29,2,131299,1,10,0,4,0,0,0,1,1,61,0
32270,29528,21,2,164442,1,10,0,4,3,1,0,1,1,41,0
32271,1677,25,2,38456,5,11,0,6,0,0,0,1,1,41,0
32272,9805,28,2,87240,5,11,1,2,1,0,0,1,1,46,0
32273,15895,41,2,184472,5,11,2,9,0,0,0,1,1,41,0
32274,12281,56,2,158642,1,10,6,0,0,0,1,1,1,41,0
32275,10041,25,2,253191,1,10,1,5,1,0,0,1,1,46,0
32276,8081,35,2,190152,1,10,4,0,4,0,1,1,1,33,0
32277,11743,68,2,186428,0,14,1,1,1,0,0,1,1,46,0
32278,15630,28,2,31660,0,14,1,9,1,0,0,1,1888,61,0
32279,25014,23,2,496857,5,11,1,1,2,0,1,1,1,41,0
32280,16053,60,2,159725,3,15,1,5,1,0,0,7299,1,56,0
32281,8513,68,0,173624,0,14,1,3,1,0,0,4932,1,31,0
32282,28434,47,2,116636,0,14,4,3,4,1,1,1,1,37,0
32283,17237,60,2,144093,1,10,1,6,1,0,0,1,1,41,0
32284,10453,45,1,89414,0,14,1,8,1,0,0,1,1,51,0
32285,20575,39,2,186935,5,11,1,6,1,0,0,1,1,46,0
32286,15450,32,1,325356,0,14,1,1,2,0,1,1,1903,41,0
32287,7422,19,2,407437,1,10,0,6,3,0,0,1,1,31,0
32288,18582,46,2,231673,1,10,1,9,1,1,0,1,1,41,0
32289,2977,62,2,716417,5,11,1,5,1,0,0,1,1,45,0
32290,4534,35,2,195145,1,10,0,1,0,0,1,1,1,41,0
32291,23282,72,0,26110,10,16,1,4,1,0,0,1,1,29,0
32292,12293,47,5,123076,1,10,1,11,1,0,0,1,1,71,0
32293,14303,41,2,184847,1,10,1,3,2,0,1,5179,1,41,0
32294,20574,29,2,221318,5,11,1,2,1,0,0,1,1,41,4
32295,17068,41,2,84137,1,10,1,6,1,0,0,1,1,26,0
32296,911,23,2,198271,1,10,1,5,5,0,1,1,1,39,0
32297,10080,32,2,145378,0,14,1,5,1,0,0,1,1,61,0
32298,2200,43,2,233367,11,4,1,6,1,4,0,3104,1,41,4
32299,19358,40,2,300761,1,10,2,10,4,0,1,1,1,51,0
32300,30144,19,2,345286,2,8,0,5,3,0,1,1,1,21,0
32301,13938,28,2,336163,5,11,0,0,5,0,1,1,1,41,0
32302,10843,32,2,115964,2,8,1,9,1,0,0,1,1,41,0
32303,24740,54,2,165746,1,10,1,6,1,0,0,1,1,41,0
32304,15104,46,5,120132,1,10,1,6,1,0,0,1,1,51,0
32305,1331,21,2,324470,5,11,0,9,0,0,1,1,1,41,0
32306,7101,54,2,448863,1,10,0,7,4,1,0,1,1,41,0
32307,1364,32,3,168313,7,12,0,1,0,0,1,1,1,41,0
32308,8220,49,2,125121,5,11,1,0,2,0,1,1,1,38,0
32309,5066,46,2,123076,1,10,1,1,1,0,0,1,1,51,0
32310,626,35,2,153615,1,10,1,5,1,0,0,1,1,46,0
32311,11866,46,2,289231,0,14,2,3,4,0,1,1,1,49,0
32312,11935,35,5,156193,5,11,1,1,1,0,0,1,1,46,0
32313,12501,33,2,367905,12,7,2,9,0,0,1,1,1,41,4
32314,21735,43,2,78766,5,11,1,6,1,0,0,3104,1,46,0
32315,13239,23,2,63106,1,10,0,3,3,1,0,1,1,41,0
32316,6830,34,4,237299,5,11,2,0,4,1,1,1,1,41,0
32317,7544,29,2,34293,1,10,0,6,3,0,0,1,1,41,0
32318,16039,46,4,311081,5,11,1,0,1,0,0,1,1,41,0
32319,11631,23,2,247735,1,10,0,5,3,0,0,1,1,41,0
32320,21578,45,1,163986,10,16,1,3,1,0,0,1,1,33,0
32321,12323,31,3,356690,0,14,1,0,1,0,0,1,1,31,28
32322,22082,29,2,595089,5,11,1,6,1,0,0,1,1,64,0
32323,10422,49,0,120132,0,14,2,3,0,0,0,1,1,41,0
32324,6625,73,5,473749,5,11,1,1,1,0,0,1,1,26,0
32325,2836,41,2,367534,1,10,2,6,0,0,0,1,1,41,0
32326,2875,37,2,93462,1,10,1,6,2,0,1,1,1,31,0
32327,6801,19,2,23941,5,11,0,4,0,3,0,1,1,41,0
32328,10978,40,2,203205,6,13,1,0,2,0,1,1,1,26,0
32329,15245,45,1,254304,5,11,2,4,0,0,0,1,1,46,0
32330,13750,46,2,238568,0,14,1,1,1,0,0,1,1,41,8
32331,16529,24,2,170071,15,9,0,4,0,0,1,1,1,39,0
32332,1496,33,2,80059,2,8,2,5,0,0,0,1,1,44,0
32333,20648,43,4,182303,1,10,1,6,1,0,0,1,1,41,0
32334,8628,35,2,122617,5,11,1,10,1,0,0,1,1,85,0
32335,18892,33,2,231414,1,10,1,9,1,0,0,1,1,41,0
32336,16202,26,2,157029,0,14,0,5,0,0,0,1,1,61,0
32337,12633,46,0,110312,3,15,2,1,4,0,1,1,1,41,0
32338,21157,59,2,113399,1,10,0,4,5,0,0,1,1,26,0
32339,4409,45,2,324312,11,4,1,9,1,0,0,1,1,33,4
32340,3481,42,2,109540,1,10,0,5,0,0,1,1,1,41,0
32341,4505,52,5,304956,1,10,1,1,1,0,0,7689,1,51,0
32342,5089,54,2,121442,5,11,1,5,1,0,0,1,1,56,0
32343,7044,31,2,341347,2,8,1,5,1,0,0,1,1,41,0
32344,11989,49,2,369523,5,11,2,1,0,0,1,1,1,61,0
32345,19010,21,3,178518,5,11,0,10,0,0,0,1,1,41,0
32346,14764,41,4,165727,7,12,2,1,4,0,1,1,1,41,0
32347,5287,49,2,203577,5,11,1,6,1,0,0,1,1,41,0
32348,12114,38,1,119993,1,10,1,8,1,0,0,1,1,100,0
32349,6714,62,2,176840,0,14,1,3,1,0,0,15025,1,51,0
32350,27102,56,1,422250,1,10,1,6,1,0,0,1,1,51,0
32351,5618,23,4,177476,0,14,0,3,0,0,1,1,1,41,0
32352,14188,30,2,29975,1,10,1,6,1,0,0,1,1,41,0
32353,27006,33,2,211752,7,12,2,4,4,1,1,1,1,41,0
32354,2336,42,2,160838,2,8,3,9,0,0,0,1,1,41,26
32355,31024,59,2,218725,8,5,1,8,1,0,0,1,1,51,0
32356,15604,24,2,443702,5,11,0,0,3,1,1,1,1,41,0
32357,13004,39,2,32272,5,11,1,6,1,0,0,1,1,41,0
32358,25792,47,4,207947,3,15,2,3,4,0,1,1,1,44,0
32359,25852,37,1,67729,0,14,1,5,1,0,0,1,1,51,0
32360,4620,41,2,191197,3,15,0,1,0,0,0,1,1,41,0
32361,14350,42,2,117586,1,10,1,7,1,0,0,1,1978,51,0
32362,17736,34,2,199228,0,14,1,1,1,0,0,1,1,56,0
32363,12703,70,2,209237,1,10,1,0,1,0,0,1,1,37,0
32364,13065,41,1,220822,8,5,1,8,1,0,0,1,1,73,0
32365,12729,37,2,69482,10,16,1,3,1,0,0,1,1,56,0
32366,28346,46,5,139269,1,10,1,5,1,0,0,1,1,51,0
32367,2096,27,2,125681,0,14,0,3,0,2,0,1,1,17,28
32368,27240,39,2,125934,0,14,4,1,0,0,0,27829,1,46,0
32369,2118,30,2,292121,1,10,2,0,4,0,1,1,1,31,0
32370,17297,31,2,187561,0,14,0,5,0,0,0,1,1,41,0
32371,16269,51,1,198582,10,16,1,3,1,0,0,1,1,51,0
32372,12472,25,2,201604,1,10,2,2,0,0,0,1,1,31,0
32373,13889,24,2,37895,1,10,4,4,3,0,1,1,1,41,0
32374,15989,45,3,257396,5,11,1,3,1,0,0,1,1,41,0
32375,27995,63,2,65869,1,10,6,5,0,0,1,1,1,44,0
32376,1863,26,2,176521,1,10,0,6,5,0,0,1,1,41,0
32377,20613,31,1,115933,1,10,0,6,0,0,0,100000,1,51,0
32378,30506,58,4,189825,5,11,1,2,1,1,0,7299,1,41,0
32379,14796,67,2,290579,8,5,4,9,0,0,1,1,1,41,0
32380,5020,26,2,181055,0,14,0,0,0,0,1,1,1,33,0
32381,681,34,1,182557,15,9,0,7,0,0,0,1,1,41,0
32382,18573,38,4,365431,5,11,1,6,1,0,0,5179,1,41,0
32383,13280,47,2,30112,1,10,1,1,1,1,0,1,1,41,0
32384,1838,33,2,79587,0,14,1,1,1,2,0,1,1,41,12
32385,5118,48,2,105496,5,11,1,1,2,0,1,1,1,51,0
32386,10956,46,4,384628,3,15,1,3,2,0,1,2581,1,19,0
32387,12688,55,2,96063,1,10,1,9,1,0,0,1,1,41,22
32388,959,60,2,109568,1,10,1,7,1,0,0,1,1,56,0
32389,21112,33,2,199530,5,11,4,10,0,3,0,1,1981,41,0
32390,4680,27,2,244907,0,14,2,0,4,0,1,1,1,41,0
32391,24458,61,2,232338,8,5,2,9,0,0,0,1,1,41,0
32392,13614,43,1,54652,10,16,1,3,1,0,0,1,1,41,1
32393,26167,42,2,394670,0,14,0,3,0,0,1,1,1742,41,0
32394,12805,51,2,98816,7,12,1,0,1,0,0,1,1,47,0
32395,9406,43,2,144003,1,10,1,1,1,0,0,1,1,51,0
32396,12626,26,2,89626,1,10,0,0,3,2,1,1,1,41,0
32397,2802,36,2,190896,5,11,1,3,1,0,0,1,1,61,0
32398,4666,46,2,26782,1,10,1,3,1,3,0,1,1,9,0
32399,13133,34,2,194741,15,9,1,7,1,0,0,1,1,41,0
32400,555,70,2,136219,2,8,0,9,0,0,1,1,1,41,0
32401,3979,52,0,79325,9,17,2,3,0,0,0,1,1,31,0
32402,919,22,4,402231,5,11,0,0,4,0,0,1,1,37,0
32403,4963,27,2,544320,5,11,1,4,1,0,0,1,1,41,0
32404,8142,39,4,82881,0,14,1,3,2,0,1,1,1,16,0
32405,27149,45,2,210649,0,14,1,10,1,0,0,1,1,41,0
32406,23882,33,2,398989,0,14,0,1,0,0,0,1,1,41,0
32407,28872,31,2,212065,0,14,0,3,3,0,1,1,1,41,0
32408,32145,25,2,456368,1,10,1,6,1,0,0,1,1,41,0
32409,8862,23,2,351953,5,11,0,0,3,0,1,1,1,39,0
32410,21607,26,2,122076,0,14,0,1,0,0,0,1,1,51,0
32411,3389,59,2,179716,0,14,1,3,1,0,0,1,1,48,0
32412,21587,28,2,128731,7,12,0,1,0,0,0,10521,1,66,34
32413,3223,37,2,178488,1,10,0,7,0,0,0,1,1670,41,0
32414,25625,35,2,123271,1,10,1,6,1,0,0,1,1,41,0
32415,8954,48,4,358669,0,14,2,3,0,0,0,1,1,49,0
32416,12073,31,4,94042,0,14,0,10,0,0,0,3326,1,36,0
32417,15282,35,2,161445,1,10,1,3,1,0,0,1,1,40,0
32418,19459,56,2,193131,1,10,1,2,1,0,0,1,1888,41,0
32419,29191,29,2,60375,1,10,1,4,3,0,1,1,1,36,0
32420,31495,42,2,197094,0,14,2,3,0,1,0,1,1,41,0
32421,1783,40,2,238416,0,14,1,1,1,0,0,1,1,51,0
32422,17187,59,3,298644,1,10,2,0,4,1,1,1,1,41,0
32423,13286,19,2,333612,11,4,0,4,5,0,0,1,1,55,4
32424,11088,42,1,284087,7,12,2,5,0,0,0,1,1,61,0
32425,20081,57,2,105364,0,14,1,1,1,0,0,4509,1,41,0
32426,1912,33,2,193566,1,10,1,9,1,0,0,1,1,41,0
32427,23496,46,2,165938,1,10,2,7,3,0,0,1,1,61,0
32428,32269,38,2,249721,7,12,3,5,4,1,1,1,1,33,0
32429,11796,63,2,136315,5,11,1,0,2,0,1,1,1,41,0
32430,3333,39,2,179124,5,11,0,1,0,0,1,1,1,51,0
32431,26568,22,2,154836,5,11,0,0,3,2,1,1,1,41,36
32432,11194,18,2,244590,2,8,0,5,3,0,1,1,1,41,0
32433,4681,36,1,120302,5,11,1,1,1,0,0,1,1,46,0
32434,14447,41,5,33127,3,15,1,6,1,0,0,1,1,51,0
32435,29403,32,2,112628,1,10,1,7,1,3,0,1,1,41,0
32436,14648,43,2,122216,1,10,6,3,0,0,0,1,1,41,0
32437,11371,27,2,29489,10,16,0,3,0,0,0,1,1,41,0
32438,15013,27,2,167351,1,10,0,7,3,0,0,1,1,51,0
32439,906,51,5,145715,1,10,1,1,1,0,0,1,1,61,0
32440,30789,21,2,191911,1,10,0,11,3,0,0,1,1,41,0
32441,163,29,2,88420,1,10,0,1,0,2,1,1,1,41,8
32442,8606,31,5,124421,1,10,2,1,0,0,0,4651,1,41,0
32443,15464,48,0,142288,0,14,1,3,1,0,0,1,1,36,0
32444,26333,19,2,156951,1,10,0,0,3,0,0,1,1,36,0
32445,6830,49,2,36178,1,10,1,6,1,0,0,1,1,46,0
32446,4431,22,2,174504,1,10,0,0,0,0,1,1,1,31,0
32447,7859,43,2,32628,1,10,1,7,1,0,0,1,1,41,0
32448,30600,65,4,31994,8,5,1,11,1,0,0,1,1,11,0
32449,19791,48,4,81655,5,11,2,1,0,0,0,1,1,57,0
32450,31197,61,5,142495,12,7,1,6,1,0,0,1,1,41,0
32451,29262,61,2,206340,1,10,1,4,1,0,0,1,1,41,0
32452,3802,23,2,198149,5,11,0,0,3,0,0,1,1,51,0
32453,31011,30,2,57890,0,14,1,5,1,0,0,1,1,46,0
32454,3590,62,4,205712,1,10,1,3,1,0,0,1,1,31,0
32455,8716,46,0,255457,3,15,1,3,1,2,0,1,1,51,3
32456,8149,23,2,214135,12,7,0,7,0,3,0,1,1,85,0
32457,695,22,2,256505,1,10,0,4,0,0,1,1,1,41,0
32458,2880,46,3,391586,0,14,1,11,1,0,0,7689,1,51,0
32459,14176,30,2,172866,1,10,1,9,1,0,0,1,1,51,0
32460,985,37,2,295707,1,10,0,9,0,0,0,3675,1,43,0
32461,13173,56,2,201230,0,14,2,5,0,0,1,1,1,9,0
32462,3340,44,2,311535,5,11,1,6,1,0,0,1,1,45,0
32463,24060,64,5,96931,6,13,1,5,1,0,0,1,1,41,0
32464,12528,55,2,178531,0,14,1,1,1,0,0,1,1,61,0
32465,1779,44,2,193883,5,11,1,5,1,0,0,7689,1,41,0
32466,10430,35,2,143393,1,10,0,5,3,0,1,1,1,41,0
32467,26823,37,1,90160,5,11,1,4,2,0,1,1,1,41,0
32468,14388,22,2,179721,1,10,0,4,5,0,1,1,1,31,0
32469,14902,34,2,23872,6,13,2,3,4,0,1,1,1,33,0
32470,684,35,2,344074,1,10,1,7,1,0,0,5014,1,41,0
32471,13722,47,4,174362,3,15,1,3,1,0,0,1,1,41,0
32472,10122,51,4,259378,3,15,1,3,2,0,1,15025,1,41,0
32473,19597,20,2,129152,1,10,0,6,0,0,1,1,1,41,0
32474,9919,33,5,218408,5,11,0,1,0,0,0,1,1,71,1
32475,7117,38,2,190298,0,14,1,10,1,0,0,1,1,46,0
32476,15665,31,2,164310,1,10,0,5,0,0,1,1,1,36,0
32477,25286,38,2,186192,1,10,1,9,1,0,0,1,1,47,0
32478,4078,20,2,387216,5,11,0,10,3,0,0,1,1720,17,0
32479,13061,41,2,439920,4,6,1,9,1,0,0,1,1,41,4
32480,7462,19,2,110143,2,8,0,5,3,0,1,1,1,16,0
32481,7841,29,2,122923,1,10,0,1,0,0,1,1,1,51,0
32482,15441,68,1,268515,0,14,2,3,0,0,0,1,1,41,0
32483,9670,20,2,293929,1,10,0,0,3,0,1,1,1,21,0
32484,12250,63,2,190385,1,10,0,0,0,1,1,1,1,38,0
32485,5998,48,4,275518,5,11,2,0,0,0,1,1,1,73,0
32486,19936,60,2,229940,1,10,1,5,1,0,0,1,1,41,0
32487,23092,35,2,176712,1,10,2,4,3,0,0,1,1,41,0
32488,27456,41,2,91960,0,14,1,3,1,0,0,1,1,47,0
32489,17998,47,2,376790,1,10,0,4,0,0,0,1,1,16,0
32490,4794,49,2,175926,1,10,1,9,1,0,0,1,1,49,0
32491,758,63,2,159823,1,10,1,1,1,0,0,1,1,51,0
32492,7973,26,2,67241,0,14,0,3,3,0,0,1,1,36,0
32493,3775,44,2,103760,1,10,1,7,1,0,0,1,1,41,0
32494,30035,28,2,401509,1,10,0,4,4,1,1,1,1,41,0
32495,2079,37,2,326353,3,15,0,3,0,0,0,1,1,46,0
32496,845,46,0,284764,5,11,2,3,4,1,1,1,1,41,0
32497,19913,36,2,134368,6,13,2,0,4,0,1,1,1,41,0
32498,19963,31,2,186421,0,14,0,10,0,0,1,1,1,36,0
32499,18415,25,2,243369,14,2,0,8,0,0,0,1,1,37,4
32500,4179,37,4,348729,0,14,0,3,0,0,1,1,1,36,0
32501,11364,45,5,56237,5,11,0,1,0,1,0,2203,1,46,0
32502,27597,25,4,162920,5,11,0,0,0,0,1,1,1,41,0
32503,4567,19,2,126914,5,11,0,4,3,0,1,1,1,13,0
32504,3606,39,2,93288,2,8,1,8,1,0,0,1,1,41,0
32505,3501,32,2,283269,0,14,0,3,4,0,1,1,1,37,0
32506,4001,20,2,376241,1,10,0,9,3,0,0,1,1,43,0
32507,21290,54,1,98830,0,14,1,3,1,0,0,1,1,51,0
32508,2910,60,1,175828,12,7,1,6,1,0,0,1,1,41,0
32509,4129,21,2,355237,5,11,0,1,3,0,1,1,1,17,0
32510,14872,27,2,247026,7,12,2,6,3,0,0,1,1,41,0
32511,12891,52,2,41807,2,8,1,9,1,0,0,1,1,41,0
32512,28880,54,2,73135,1,10,1,5,1,0,0,15025,1,61,0
32513,5207,64,1,388595,10,16,1,3,1,0,0,15025,1,51,0
32514,15647,41,2,124521,7,12,2,6,4,0,0,1,1,51,0
32515,696,36,2,203629,3,15,0,3,0,0,0,1,1,61,0
32516,3392,45,2,353397,0,14,1,3,1,0,0,1,1,46,0
32517,30121,38,2,356825,1,10,4,10,4,0,1,1,1,41,0
32518,9719,37,1,153977,1,10,1,7,1,0,0,1,1,51,0
32519,3254,50,1,211763,1,10,1,6,1,0,0,1,1,41,0
32520,22789,36,2,174309,5,11,0,7,3,0,0,1,1,41,0
32521,15769,49,2,148550,6,13,1,9,1,0,0,1,1,51,0
32522,26696,57,2,174041,1,10,2,4,0,0,0,1,1,41,0
32523,500,24,4,324961,1,10,0,8,0,0,0,1,1,41,14
32524,19243,41,2,183405,5,11,4,4,4,0,1,1,1,9,0
32525,7384,48,2,168263,5,11,1,1,1,0,0,1,1,61,0
32526,11689,27,2,302098,1,10,1,9,1,0,0,3465,1,49,0
32527,30257,24,2,239376,0,14,0,9,3,0,0,1,1,41,0
32528,22610,39,2,185557,5,11,1,6,1,0,0,1,1,41,13
32529,14744,25,2,200208,1,10,0,2,0,0,0,1,1,41,0
32530,1690,25,2,314441,1,10,0,9,0,0,1,1,1,41,0
32531,12631,37,2,28997,5,11,1,5,1,0,0,1,1,46,0
32532,5421,51,5,171339,3,15,1,5,1,0,0,15025,1,41,0
32533,9379,26,2,218668,1,10,1,2,1,0,0,1,1,41,0
32534,6218,45,2,211352,5,11,1,5,2,0,1,4387,1,41,0
32535,19511,31,2,190913,2,8,1,2,1,2,0,1,1652,41,36
32536,31015,61,2,317084,0,14,1,1,1,0,0,1,1,46,0
